stop_list,cdk_id
gtfs.stop.istb.192153;gtfs.stop.istb.186245;gtfs.stop.istb.192167;gtfs.stop.istb.192165;gtfs.stop.istb.192171;gtfs.stop.istb.192173;gtfs.stop.istb.192178;gtfs.stop.istb.192180;gtfs.stop.istb.185421;gtfs.stop.istb.185412;gtfs.stop.istb.187819;gtfs.stop.istb.187130;gtfs.stop.istb.187863;gtfs.stop.istb.186314;gtfs.stop.istb.187864;gtfs.stop.istb.187866;gtfs.stop.istb.187868;gtfs.stop.istb.186229;gtfs.stop.istb.186222;gtfs.stop.istb.187201;gtfs.stop.istb.190600;gtfs.stop.istb.190598;gtfs.stop.istb.187800;gtfs.stop.istb.187015;gtfs.stop.istb.187016;gtfs.stop.istb.187019;gtfs.stop.istb.187453;gtfs.stop.istb.187276;gtfs.stop.istb.187326;gtfs.stop.istb.187328;gtfs.stop.istb.186555;gtfs.stop.istb.186549;gtfs.stop.istb.186519;gtfs.stop.istb.187913;gtfs.stop.istb.186094;gtfs.stop.istb.187185;gtfs.stop.istb.192269;gtfs.stop.istb.192272;gtfs.stop.istb.192276;gtfs.stop.istb.192278;gtfs.stop.istb.192280;gtfs.stop.istb.192277;gtfs.stop.istb.186512;gtfs.stop.istb.186510;gtfs.stop.istb.186508;gtfs.stop.istb.187892;gtfs.stop.istb.185445;gtfs.stop.istb.187890;gtfs.stop.istb.185447;gtfs.stop.istb.185449;gtfs.stop.istb.187894;gtfs.stop.istb.184731,gtfs.line.1.133a-1
gtfs.stop.istb.192156;gtfs.stop.istb.186245;gtfs.stop.istb.192167;gtfs.stop.istb.192165;gtfs.stop.istb.192171;gtfs.stop.istb.192173;gtfs.stop.istb.192178;gtfs.stop.istb.192180;gtfs.stop.istb.185421;gtfs.stop.istb.185412;gtfs.stop.istb.187819;gtfs.stop.istb.187130;gtfs.stop.istb.187863;gtfs.stop.istb.186314;gtfs.stop.istb.187864;gtfs.stop.istb.187866;gtfs.stop.istb.187868;gtfs.stop.istb.186229;gtfs.stop.istb.185436;gtfs.stop.istb.186096;gtfs.stop.istb.187875;gtfs.stop.istb.186090;gtfs.stop.istb.187870;gtfs.stop.istb.186252;gtfs.stop.istb.187872;gtfs.stop.istb.185438;gtfs.stop.istb.192267;gtfs.stop.istb.190745;gtfs.stop.istb.186031;gtfs.stop.istb.186029;gtfs.stop.istb.186027;gtfs.stop.istb.186025;gtfs.stop.istb.187890;gtfs.stop.istb.185447;gtfs.stop.istb.185449;gtfs.stop.istb.187894;gtfs.stop.istb.186023;gtfs.stop.istb.186021;gtfs.stop.istb.186019;gtfs.stop.istb.186017;gtfs.stop.istb.186015;gtfs.stop.istb.186013;gtfs.stop.istb.184759;gtfs.stop.istb.187409;gtfs.stop.istb.187411;gtfs.stop.istb.187413;gtfs.stop.istb.187415;gtfs.stop.istb.187417;gtfs.stop.istb.187419;gtfs.stop.istb.187682;gtfs.stop.istb.185555;gtfs.stop.istb.185557;gtfs.stop.istb.186239;gtfs.stop.istb.186901;gtfs.stop.istb.187421;gtfs.stop.istb.187423;gtfs.stop.istb.185559;gtfs.stop.istb.187425;gtfs.stop.istb.185561;gtfs.stop.istb.184617;gtfs.stop.istb.185457;gtfs.stop.istb.185563;gtfs.stop.istb.186242;gtfs.stop.istb.187111;gtfs.stop.istb.185565;gtfs.stop.istb.187427;gtfs.stop.istb.185463,gtfs.line.1.133ak-1
gtfs.stop.istb.192730;gtfs.stop.istb.192728;gtfs.stop.istb.192726;gtfs.stop.istb.192724;gtfs.stop.istb.192722;gtfs.stop.istb.192720;gtfs.stop.istb.192718;gtfs.stop.istb.192716;gtfs.stop.istb.192709;gtfs.stop.istb.192707;gtfs.stop.istb.192706;gtfs.stop.istb.192699;gtfs.stop.istb.192389;gtfs.stop.istb.192387;gtfs.stop.istb.192385;gtfs.stop.istb.192383;gtfs.stop.istb.192381;gtfs.stop.istb.192377;gtfs.stop.istb.192375;gtfs.stop.istb.192373;gtfs.stop.istb.192371;gtfs.stop.istb.192369;gtfs.stop.istb.192367;gtfs.stop.istb.192365;gtfs.stop.istb.192362;gtfs.stop.istb.192358;gtfs.stop.istb.192355;gtfs.stop.istb.192353;gtfs.stop.istb.192351;gtfs.stop.istb.192349;gtfs.stop.istb.192347;gtfs.stop.istb.192345;gtfs.stop.istb.192343;gtfs.stop.istb.192341;gtfs.stop.istb.192337;gtfs.stop.istb.192335;gtfs.stop.istb.192333;gtfs.stop.istb.192331;gtfs.stop.istb.192329;gtfs.stop.istb.192327;gtfs.stop.istb.192325;gtfs.stop.istb.192322,gtfs.line.1.15p-0
gtfs.stop.istb.192155;gtfs.stop.istb.186245;gtfs.stop.istb.192161;gtfs.stop.istb.192151;gtfs.stop.istb.187590;gtfs.stop.istb.192149;gtfs.stop.istb.192147;gtfs.stop.istb.192146;gtfs.stop.istb.192143;gtfs.stop.istb.192141;gtfs.stop.istb.192140;gtfs.stop.istb.192137;gtfs.stop.istb.184567;gtfs.stop.istb.192135;gtfs.stop.istb.192133;gtfs.stop.istb.185451;gtfs.stop.istb.192131;gtfs.stop.istb.192129;gtfs.stop.istb.184569;gtfs.stop.istb.192127;gtfs.stop.istb.192124;gtfs.stop.istb.191953;gtfs.stop.istb.187999;gtfs.stop.istb.187997;gtfs.stop.istb.192247;gtfs.stop.istb.186535;gtfs.stop.istb.186074;gtfs.stop.istb.186539;gtfs.stop.istb.186541;gtfs.stop.istb.186543;gtfs.stop.istb.186545;gtfs.stop.istb.186547;gtfs.stop.istb.187283;gtfs.stop.istb.187285;gtfs.stop.istb.184981;gtfs.stop.istb.187287,gtfs.line.1.133g-1
gtfs.stop.istb.190566;gtfs.stop.istb.186722;gtfs.stop.istb.186724;gtfs.stop.istb.186726;gtfs.stop.istb.186728;gtfs.stop.istb.191412;gtfs.stop.istb.191243;gtfs.stop.istb.191245;gtfs.stop.istb.191405;gtfs.stop.istb.187577;gtfs.stop.istb.187575;gtfs.stop.istb.187573;gtfs.stop.istb.186735;gtfs.stop.istb.187571;gtfs.stop.istb.187569;gtfs.stop.istb.187589;gtfs.stop.istb.187567;gtfs.stop.istb.187565;gtfs.stop.istb.187563;gtfs.stop.istb.187547;gtfs.stop.istb.186004;gtfs.stop.istb.186858;gtfs.stop.istb.185953;gtfs.stop.istb.184578;gtfs.stop.istb.187457;gtfs.stop.istb.187071;gtfs.stop.istb.185425;gtfs.stop.istb.186947;gtfs.stop.istb.186077;gtfs.stop.istb.186946;gtfs.stop.istb.186944;gtfs.stop.istb.186942;gtfs.stop.istb.186940;gtfs.stop.istb.185423;gtfs.stop.istb.186936;gtfs.stop.istb.186938;gtfs.stop.istb.186934;gtfs.stop.istb.186932;gtfs.stop.istb.186930;gtfs.stop.istb.186926;gtfs.stop.istb.186924;gtfs.stop.istb.186057;gtfs.stop.istb.186054;gtfs.stop.istb.186052;gtfs.stop.istb.186050;gtfs.stop.istb.186048;gtfs.stop.istb.186045;gtfs.stop.istb.186043;gtfs.stop.istb.186041;gtfs.stop.istb.186037;gtfs.stop.istb.187860;gtfs.stop.istb.190597;gtfs.stop.istb.190599;gtfs.stop.istb.190601;gtfs.stop.istb.190603;gtfs.stop.istb.187829;gtfs.stop.istb.187824;gtfs.stop.istb.187822;gtfs.stop.istb.187818;gtfs.stop.istb.185413;gtfs.stop.istb.185420;gtfs.stop.istb.192179;gtfs.stop.istb.192177;gtfs.stop.istb.192172;gtfs.stop.istb.192170;gtfs.stop.istb.192164;gtfs.stop.istb.192166;gtfs.stop.istb.192156,gtfs.line.1.132v-0
gtfs.stop.istb.186747;gtfs.stop.istb.186977;gtfs.stop.istb.187207;gtfs.stop.istb.187209;gtfs.stop.istb.187211;gtfs.stop.istb.186732;gtfs.stop.istb.186668;gtfs.stop.istb.186666;gtfs.stop.istb.186664;gtfs.stop.istb.186662;gtfs.stop.istb.186660;gtfs.stop.istb.186993;gtfs.stop.istb.187199;gtfs.stop.istb.186971;gtfs.stop.istb.186969;gtfs.stop.istb.186967;gtfs.stop.istb.186965;gtfs.stop.istb.186963;gtfs.stop.istb.186962;gtfs.stop.istb.186061;gtfs.stop.istb.185219;gtfs.stop.istb.185074;gtfs.stop.istb.191213;gtfs.stop.istb.191215;gtfs.stop.istb.191217;gtfs.stop.istb.191219;gtfs.stop.istb.187168;gtfs.stop.istb.191940;gtfs.stop.istb.186801;gtfs.stop.istb.191949;gtfs.stop.istb.187012;gtfs.stop.istb.191943;gtfs.stop.istb.191941;gtfs.stop.istb.191837;gtfs.stop.istb.186373;gtfs.stop.istb.186371;gtfs.stop.istb.191945;gtfs.stop.istb.186886;gtfs.stop.istb.191947;gtfs.stop.istb.191951;gtfs.stop.istb.185405;gtfs.stop.istb.186618;gtfs.stop.istb.185409;gtfs.stop.istb.185407;gtfs.stop.istb.185403;gtfs.stop.istb.187816;gtfs.stop.istb.191954;gtfs.stop.istb.187782;gtfs.stop.istb.187808;gtfs.stop.istb.187806;gtfs.stop.istb.187804;gtfs.stop.istb.186582;gtfs.stop.istb.187801;gtfs.stop.istb.187798;gtfs.stop.istb.185506;gtfs.stop.istb.187304;gtfs.stop.istb.185362;gtfs.stop.istb.187759;gtfs.stop.istb.184965;gtfs.stop.istb.186257;gtfs.stop.istb.192258;gtfs.stop.istb.185594;gtfs.stop.istb.184665;gtfs.stop.istb.187750;gtfs.stop.istb.187752;gtfs.stop.istb.187754;gtfs.stop.istb.186311;gtfs.stop.istb.192163;gtfs.stop.istb.192162;gtfs.stop.istb.192154,gtfs.line.1.132s-0
gtfs.stop.istb.192156;gtfs.stop.istb.186245;gtfs.stop.istb.192167;gtfs.stop.istb.192165;gtfs.stop.istb.192171;gtfs.stop.istb.192173;gtfs.stop.istb.192178;gtfs.stop.istb.192180;gtfs.stop.istb.185421;gtfs.stop.istb.185412;gtfs.stop.istb.187820;gtfs.stop.istb.187821;gtfs.stop.istb.187823;gtfs.stop.istb.187898;gtfs.stop.istb.187830;gtfs.stop.istb.187832;gtfs.stop.istb.187834;gtfs.stop.istb.184713;gtfs.stop.istb.185414;gtfs.stop.istb.186394;gtfs.stop.istb.191413;gtfs.stop.istb.186039;gtfs.stop.istb.187861;gtfs.stop.istb.187800;gtfs.stop.istb.187362;gtfs.stop.istb.187254;gtfs.stop.istb.187316;gtfs.stop.istb.187314;gtfs.stop.istb.186677;gtfs.stop.istb.186308;gtfs.stop.istb.185416;gtfs.stop.istb.187844;gtfs.stop.istb.187846;gtfs.stop.istb.187848;gtfs.stop.istb.187269;gtfs.stop.istb.187096;gtfs.stop.istb.187852;gtfs.stop.istb.187850;gtfs.stop.istb.187854;gtfs.stop.istb.184986;gtfs.stop.istb.187900;gtfs.stop.istb.186949;gtfs.stop.istb.187856;gtfs.stop.istb.184737;gtfs.stop.istb.187481;gtfs.stop.istb.187902;gtfs.stop.istb.187479;gtfs.stop.istb.187131;gtfs.stop.istb.190611;gtfs.stop.istb.187477;gtfs.stop.istb.187320;gtfs.stop.istb.184741;gtfs.stop.istb.187483;gtfs.stop.istb.187104;gtfs.stop.istb.186743;gtfs.stop.istb.184705;gtfs.stop.istb.191264;gtfs.stop.istb.184722;gtfs.stop.istb.191262;gtfs.stop.istb.191260;gtfs.stop.istb.191597;gtfs.stop.istb.191258;gtfs.stop.istb.191256;gtfs.stop.istb.191346;gtfs.stop.istb.191254;gtfs.stop.istb.184700;gtfs.stop.istb.191252;gtfs.stop.istb.191248;gtfs.stop.istb.191246;gtfs.stop.istb.191244;gtfs.stop.istb.191242;gtfs.stop.istb.191240;gtfs.stop.istb.191238;gtfs.stop.istb.191236;gtfs.stop.istb.191232;gtfs.stop.istb.191234;gtfs.stop.istb.185307;gtfs.stop.istb.185305;gtfs.stop.istb.185303;gtfs.stop.istb.185301;gtfs.stop.istb.185299;gtfs.stop.istb.185465,gtfs.line.1.132p-1
gtfs.stop.istb.183979;gtfs.stop.istb.183452;gtfs.stop.istb.192622;gtfs.stop.istb.187010;gtfs.stop.istb.187059;gtfs.stop.istb.190693;gtfs.stop.istb.191200;gtfs.stop.istb.191204;gtfs.stop.istb.186059;gtfs.stop.istb.191224;gtfs.stop.istb.191227;gtfs.stop.istb.191231;gtfs.stop.istb.191237;gtfs.stop.istb.191241;gtfs.stop.istb.191412;gtfs.stop.istb.191243;gtfs.stop.istb.191245;gtfs.stop.istb.185696;gtfs.stop.istb.185700;gtfs.stop.istb.185702;gtfs.stop.istb.191261;gtfs.stop.istb.184722;gtfs.stop.istb.191263;gtfs.stop.istb.186742;gtfs.stop.istb.184826;gtfs.stop.istb.185704;gtfs.stop.istb.185706;gtfs.stop.istb.190612;gtfs.stop.istb.187132;gtfs.stop.istb.187480;gtfs.stop.istb.187857;gtfs.stop.istb.186950;gtfs.stop.istb.187901;gtfs.stop.istb.185427;gtfs.stop.istb.187334;gtfs.stop.istb.187336;gtfs.stop.istb.184900;gtfs.stop.istb.184901,gtfs.line.1.e3-1
gtfs.stop.istb.191273;gtfs.stop.istb.186367;gtfs.stop.istb.186742;gtfs.stop.istb.186175;gtfs.stop.istb.186177;gtfs.stop.istb.186179;gtfs.stop.istb.186181;gtfs.stop.istb.186183;gtfs.stop.istb.186185;gtfs.stop.istb.186187;gtfs.stop.istb.186189;gtfs.stop.istb.185706;gtfs.stop.istb.190612;gtfs.stop.istb.187132;gtfs.stop.istb.187480;gtfs.stop.istb.187903;gtfs.stop.istb.187482;gtfs.stop.istb.184738;gtfs.stop.istb.186005;gtfs.stop.istb.190756;gtfs.stop.istb.186857;gtfs.stop.istb.186003;gtfs.stop.istb.185960;gtfs.stop.istb.185959;gtfs.stop.istb.185957;gtfs.stop.istb.185953;gtfs.stop.istb.184578;gtfs.stop.istb.187457;gtfs.stop.istb.187071;gtfs.stop.istb.185425;gtfs.stop.istb.186947;gtfs.stop.istb.186077;gtfs.stop.istb.186946;gtfs.stop.istb.186944;gtfs.stop.istb.186942;gtfs.stop.istb.186940;gtfs.stop.istb.185423;gtfs.stop.istb.186936;gtfs.stop.istb.186938;gtfs.stop.istb.186934;gtfs.stop.istb.186932;gtfs.stop.istb.186930;gtfs.stop.istb.186926;gtfs.stop.istb.186924;gtfs.stop.istb.185543;gtfs.stop.istb.185541;gtfs.stop.istb.191408;gtfs.stop.istb.185539;gtfs.stop.istb.185537;gtfs.stop.istb.185535;gtfs.stop.istb.185533;gtfs.stop.istb.185531;gtfs.stop.istb.185529;gtfs.stop.istb.187899;gtfs.stop.istb.187824;gtfs.stop.istb.187822;gtfs.stop.istb.187818;gtfs.stop.istb.185413;gtfs.stop.istb.185420;gtfs.stop.istb.192179;gtfs.stop.istb.192177;gtfs.stop.istb.192172;gtfs.stop.istb.192170;gtfs.stop.istb.192164;gtfs.stop.istb.192166;gtfs.stop.istb.192155,gtfs.line.1.132k-0
gtfs.stop.istb.184732;gtfs.stop.istb.187895;gtfs.stop.istb.185450;gtfs.stop.istb.185448;gtfs.stop.istb.187891;gtfs.stop.istb.185446;gtfs.stop.istb.187893;gtfs.stop.istb.186509;gtfs.stop.istb.186511;gtfs.stop.istb.186513;gtfs.stop.istb.192275;gtfs.stop.istb.192271;gtfs.stop.istb.186865;gtfs.stop.istb.186516;gtfs.stop.istb.187584;gtfs.stop.istb.187185;gtfs.stop.istb.186094;gtfs.stop.istb.187914;gtfs.stop.istb.186520;gtfs.stop.istb.186550;gtfs.stop.istb.186556;gtfs.stop.istb.187329;gtfs.stop.istb.187327;gtfs.stop.istb.187275;gtfs.stop.istb.187452;gtfs.stop.istb.187019;gtfs.stop.istb.187017;gtfs.stop.istb.187014;gtfs.stop.istb.187799;gtfs.stop.istb.190597;gtfs.stop.istb.187200;gtfs.stop.istb.186221;gtfs.stop.istb.186228;gtfs.stop.istb.187869;gtfs.stop.istb.187867;gtfs.stop.istb.187865;gtfs.stop.istb.187862;gtfs.stop.istb.187129;gtfs.stop.istb.187818;gtfs.stop.istb.185413;gtfs.stop.istb.185420;gtfs.stop.istb.192179;gtfs.stop.istb.192177;gtfs.stop.istb.192172;gtfs.stop.istb.192170;gtfs.stop.istb.192164;gtfs.stop.istb.192166;gtfs.stop.istb.192153,gtfs.line.1.133a-0
gtfs.stop.istb.189082;gtfs.stop.istb.189088;gtfs.stop.istb.189090;gtfs.stop.istb.189092;gtfs.stop.istb.189094;gtfs.stop.istb.189063;gtfs.stop.istb.189097;gtfs.stop.istb.189104;gtfs.stop.istb.189106;gtfs.stop.istb.189108;gtfs.stop.istb.189109;gtfs.stop.istb.188358;gtfs.stop.istb.189027;gtfs.stop.istb.184181;gtfs.stop.istb.184178;gtfs.stop.istb.184176;gtfs.stop.istb.188918;gtfs.stop.istb.184171;gtfs.stop.istb.188894;gtfs.stop.istb.193232,gtfs.line.1.28t-0
gtfs.stop.istb.183153;gtfs.stop.istb.183118;gtfs.stop.istb.183116;gtfs.stop.istb.183882;gtfs.stop.istb.193335;gtfs.stop.istb.193333;gtfs.stop.istb.193331;gtfs.stop.istb.193329;gtfs.stop.istb.193326;gtfs.stop.istb.193325;gtfs.stop.istb.193323;gtfs.stop.istb.193322;gtfs.stop.istb.183871;gtfs.stop.istb.193320;gtfs.stop.istb.183136;gtfs.stop.istb.183138;gtfs.stop.istb.184077;gtfs.stop.istb.183140;gtfs.stop.istb.183142;gtfs.stop.istb.183144;gtfs.stop.istb.183148;gtfs.stop.istb.183150;gtfs.stop.istb.183152;gtfs.stop.istb.183156;gtfs.stop.istb.183396;gtfs.stop.istb.183398,gtfs.line.1.153-1
gtfs.stop.istb.183903;gtfs.stop.istb.183904;gtfs.stop.istb.183906;gtfs.stop.istb.183654;gtfs.stop.istb.183886;gtfs.stop.istb.183889;gtfs.stop.istb.183691;gtfs.stop.istb.183693;gtfs.stop.istb.183956;gtfs.stop.istb.183696;gtfs.stop.istb.183698;gtfs.stop.istb.183699;gtfs.stop.istb.183701;gtfs.stop.istb.183703;gtfs.stop.istb.183705;gtfs.stop.istb.183708;gtfs.stop.istb.183836;gtfs.stop.istb.183957;gtfs.stop.istb.183959;gtfs.stop.istb.183961;gtfs.stop.istb.183552;gtfs.stop.istb.183550;gtfs.stop.istb.183544;gtfs.stop.istb.183542;gtfs.stop.istb.183540;gtfs.stop.istb.183529;gtfs.stop.istb.183538;gtfs.stop.istb.183536;gtfs.stop.istb.183485;gtfs.stop.istb.183483;gtfs.stop.istb.183460;gtfs.stop.istb.184104;gtfs.stop.istb.188979;gtfs.stop.istb.184106;gtfs.stop.istb.184110;gtfs.stop.istb.184115;gtfs.stop.istb.183224;gtfs.stop.istb.184349;gtfs.stop.istb.184141;gtfs.stop.istb.184136;gtfs.stop.istb.184114;gtfs.stop.istb.184108;gtfs.stop.istb.184105;gtfs.stop.istb.184103;gtfs.stop.istb.183458;gtfs.stop.istb.183482;gtfs.stop.istb.183578;gtfs.stop.istb.183531;gtfs.stop.istb.183533;gtfs.stop.istb.183535;gtfs.stop.istb.183537;gtfs.stop.istb.183528;gtfs.stop.istb.183539;gtfs.stop.istb.183541;gtfs.stop.istb.183543;gtfs.stop.istb.184008;gtfs.stop.istb.183551;gtfs.stop.istb.183553;gtfs.stop.istb.183962;gtfs.stop.istb.183960;gtfs.stop.istb.183958;gtfs.stop.istb.183835;gtfs.stop.istb.183707;gtfs.stop.istb.183706;gtfs.stop.istb.183704;gtfs.stop.istb.183702;gtfs.stop.istb.183700;gtfs.stop.istb.183697;gtfs.stop.istb.183695;gtfs.stop.istb.183955;gtfs.stop.istb.183692;gtfs.stop.istb.183792;gtfs.stop.istb.183689;gtfs.stop.istb.183888;gtfs.stop.istb.183655;gtfs.stop.istb.183907;gtfs.stop.istb.183905,gtfs.line.1.59a-0
gtfs.stop.istb.184873;gtfs.stop.istb.184864;gtfs.stop.istb.184863;gtfs.stop.istb.184861;gtfs.stop.istb.184859;gtfs.stop.istb.184857;gtfs.stop.istb.185502;gtfs.stop.istb.184855;gtfs.stop.istb.191982;gtfs.stop.istb.191980;gtfs.stop.istb.191977;gtfs.stop.istb.191539;gtfs.stop.istb.191975;gtfs.stop.istb.191918;gtfs.stop.istb.187158;gtfs.stop.istb.191916;gtfs.stop.istb.191914;gtfs.stop.istb.191910;gtfs.stop.istb.191193;gtfs.stop.istb.191513;gtfs.stop.istb.191511;gtfs.stop.istb.191509;gtfs.stop.istb.191507;gtfs.stop.istb.186794;gtfs.stop.istb.185471;gtfs.stop.istb.187632;gtfs.stop.istb.191503;gtfs.stop.istb.191480;gtfs.stop.istb.191478;gtfs.stop.istb.191477;gtfs.stop.istb.191527;gtfs.stop.istb.191524;gtfs.stop.istb.191521;gtfs.stop.istb.191519;gtfs.stop.istb.185748;gtfs.stop.istb.191518;gtfs.stop.istb.191515;gtfs.stop.istb.191463;gtfs.stop.istb.191461;gtfs.stop.istb.191459;gtfs.stop.istb.191455;gtfs.stop.istb.191453;gtfs.stop.istb.191451;gtfs.stop.istb.191450;gtfs.stop.istb.191445;gtfs.stop.istb.192216;gtfs.stop.istb.192214;gtfs.stop.istb.191440;gtfs.stop.istb.191437;gtfs.stop.istb.191438;gtfs.stop.istb.191439;gtfs.stop.istb.192068;gtfs.stop.istb.192063;gtfs.stop.istb.192061;gtfs.stop.istb.192058;gtfs.stop.istb.192057;gtfs.stop.istb.192054;gtfs.stop.istb.192052;gtfs.stop.istb.192049;gtfs.stop.istb.191994;gtfs.stop.istb.191993;gtfs.stop.istb.191990;gtfs.stop.istb.185935,gtfs.line.1.14k-0
gtfs.stop.istb.183490;gtfs.stop.istb.183527;gtfs.stop.istb.183534;gtfs.stop.istb.183530;gtfs.stop.istb.183460;gtfs.stop.istb.184104;gtfs.stop.istb.188979;gtfs.stop.istb.184106;gtfs.stop.istb.184110;gtfs.stop.istb.184115;gtfs.stop.istb.183224;gtfs.stop.istb.184349;gtfs.stop.istb.184141;gtfs.stop.istb.184136;gtfs.stop.istb.184114;gtfs.stop.istb.184108;gtfs.stop.istb.184105;gtfs.stop.istb.184103;gtfs.stop.istb.183458;gtfs.stop.istb.183482;gtfs.stop.istb.183531;gtfs.stop.istb.183533;gtfs.stop.istb.183493,gtfs.line.1.59b-0
gtfs.stop.istb.193231;gtfs.stop.istb.183781;gtfs.stop.istb.193239;gtfs.stop.istb.193242;gtfs.stop.istb.193243;gtfs.stop.istb.193245;gtfs.stop.istb.183605;gtfs.stop.istb.183601;gtfs.stop.istb.183599;gtfs.stop.istb.183597;gtfs.stop.istb.183589;gtfs.stop.istb.183590;gtfs.stop.istb.183592;gtfs.stop.istb.184055;gtfs.stop.istb.183595,gtfs.line.1.57ul-0
gtfs.stop.istb.187253;gtfs.stop.istb.187363;gtfs.stop.istb.187015;gtfs.stop.istb.187017;gtfs.stop.istb.187019;gtfs.stop.istb.187021;gtfs.stop.istb.187170;gtfs.stop.istb.187023;gtfs.stop.istb.187025;gtfs.stop.istb.187027;gtfs.stop.istb.187897;gtfs.stop.istb.186306;gtfs.stop.istb.187200;gtfs.stop.istb.186221;gtfs.stop.istb.186228;gtfs.stop.istb.187869;gtfs.stop.istb.187867;gtfs.stop.istb.187865;gtfs.stop.istb.187862;gtfs.stop.istb.187129;gtfs.stop.istb.187818;gtfs.stop.istb.185413;gtfs.stop.istb.185420;gtfs.stop.istb.192179;gtfs.stop.istb.192177;gtfs.stop.istb.192172;gtfs.stop.istb.192170;gtfs.stop.istb.192164;gtfs.stop.istb.192166;gtfs.stop.istb.192156,gtfs.line.1.132f-0
gtfs.stop.istb.183080;gtfs.stop.istb.183079;gtfs.stop.istb.183077;gtfs.stop.istb.183074;gtfs.stop.istb.183935;gtfs.stop.istb.183816;gtfs.stop.istb.183075;gtfs.stop.istb.183817;gtfs.stop.istb.183936;gtfs.stop.istb.183073;gtfs.stop.istb.183072;gtfs.stop.istb.183839;gtfs.stop.istb.183933;gtfs.stop.istb.183070;gtfs.stop.istb.183068;gtfs.stop.istb.183066;gtfs.stop.istb.183969;gtfs.stop.istb.184083;gtfs.stop.istb.184098;gtfs.stop.istb.183982;gtfs.stop.istb.183064;gtfs.stop.istb.183062;gtfs.stop.istb.183060;gtfs.stop.istb.183058;gtfs.stop.istb.183056;gtfs.stop.istb.184060;gtfs.stop.istb.183116;gtfs.stop.istb.183882;gtfs.stop.istb.193335;gtfs.stop.istb.193333;gtfs.stop.istb.193331;gtfs.stop.istb.193329;gtfs.stop.istb.193326;gtfs.stop.istb.193325;gtfs.stop.istb.193323;gtfs.stop.istb.193322;gtfs.stop.istb.183871;gtfs.stop.istb.193320;gtfs.stop.istb.183408;gtfs.stop.istb.184072,gtfs.line.1.150-1
gtfs.stop.istb.188146;gtfs.stop.istb.188631;gtfs.stop.istb.188633;gtfs.stop.istb.189140;gtfs.stop.istb.188618;gtfs.stop.istb.189139;gtfs.stop.istb.188290;gtfs.stop.istb.189137;gtfs.stop.istb.188343;gtfs.stop.istb.188269;gtfs.stop.istb.188263;gtfs.stop.istb.188286;gtfs.stop.istb.188262;gtfs.stop.istb.188260;gtfs.stop.istb.188258;gtfs.stop.istb.188256;gtfs.stop.istb.189111;gtfs.stop.istb.184185;gtfs.stop.istb.184190;gtfs.stop.istb.184192;gtfs.stop.istb.184194;gtfs.stop.istb.184165;gtfs.stop.istb.184163;gtfs.stop.istb.184164;gtfs.stop.istb.184195;gtfs.stop.istb.184193;gtfs.stop.istb.184191;gtfs.stop.istb.184188;gtfs.stop.istb.184187;gtfs.stop.istb.189112;gtfs.stop.istb.188257;gtfs.stop.istb.188259;gtfs.stop.istb.188261;gtfs.stop.istb.188287;gtfs.stop.istb.188264;gtfs.stop.istb.188268;gtfs.stop.istb.188344;gtfs.stop.istb.189136;gtfs.stop.istb.188291;gtfs.stop.istb.189138;gtfs.stop.istb.188617;gtfs.stop.istb.189141;gtfs.stop.istb.188634;gtfs.stop.istb.188632,gtfs.line.1.55t-0
gtfs.stop.istb.192156;gtfs.stop.istb.186245;gtfs.stop.istb.192167;gtfs.stop.istb.192165;gtfs.stop.istb.192171;gtfs.stop.istb.192173;gtfs.stop.istb.192178;gtfs.stop.istb.187433;gtfs.stop.istb.185421;gtfs.stop.istb.185412;gtfs.stop.istb.187820;gtfs.stop.istb.187821;gtfs.stop.istb.187823;gtfs.stop.istb.187898;gtfs.stop.istb.187830;gtfs.stop.istb.187832;gtfs.stop.istb.187834;gtfs.stop.istb.184713;gtfs.stop.istb.185414;gtfs.stop.istb.187840;gtfs.stop.istb.184715;gtfs.stop.istb.187842;gtfs.stop.istb.186308;gtfs.stop.istb.185416;gtfs.stop.istb.187844;gtfs.stop.istb.187846;gtfs.stop.istb.187848;gtfs.stop.istb.187269;gtfs.stop.istb.187096;gtfs.stop.istb.187852;gtfs.stop.istb.187850;gtfs.stop.istb.187854;gtfs.stop.istb.184986;gtfs.stop.istb.187900;gtfs.stop.istb.186949;gtfs.stop.istb.187856;gtfs.stop.istb.187858;gtfs.stop.istb.185427;gtfs.stop.istb.187334;gtfs.stop.istb.186951;gtfs.stop.istb.185419;gtfs.stop.istb.187094;gtfs.stop.istb.186955;gtfs.stop.istb.186298;gtfs.stop.istb.186300;gtfs.stop.istb.186302;gtfs.stop.istb.186304;gtfs.stop.istb.186145;gtfs.stop.istb.186146;gtfs.stop.istb.186144;gtfs.stop.istb.186269;gtfs.stop.istb.186271;gtfs.stop.istb.186273;gtfs.stop.istb.186275;gtfs.stop.istb.187106;gtfs.stop.istb.186277;gtfs.stop.istb.187108;gtfs.stop.istb.187109,gtfs.line.1.133gp-1
